AÑO,MES,NOMBRE_MES_CORTO,DES_PRODUCTO,Cantidad Importación,Cantidad Cotización,Cantidad Ventas
2020,11,ENEENE,FILTRO DE RETORNO (CRE015MN1),,,1
2020,11,ENEENE,GRAPAS FLEX,,,4
2020,11,ENEENE,HOROMETRO,,,1
2020,11,ENEENE,MANOMETRO,,,1
2020,11,ENEENE,PERNO,,,1
2020,11,ENEENE,SEMAFORO - FARO DE ADVERTENCIA ,,,1
2020,11,ENEENE,SENSOR DE ANGULO,,,1
2020,11,ENEENE,TUERCA,,,1
2020,11,ENEENE,VISOR DE ACEITE ,,,1
2020,12,ENE/02/202ENE,ABRAZADERA,,,3
2020,12,ENE/02/202ENE,ADHESIVO DE POMELLOS,,,8
2020,12,ENE/02/202ENE,ARANDELA,,,5
2020,12,ENE/02/202ENE,BATERIA HETONIC - ALTERNATIVO,,,1
2020,12,ENE/02/202ENE,CONTROL REMOTO HETRONIC,,,1
2020,12,ENE/02/202ENE,CONTROL REMOTO SCANRECO UU026 - 1009758,,,1
2020,12,ENE/02/202ENE,CUBIERTA,,,2
2020,12,ENE/02/202ENE,FILTRO DE AIRE,,,3
2020,12,ENE/02/202ENE,FILTRO DE PRESION,,,3
2020,12,ENE/02/202ENE,FILTRO DE RETORNO,,,3
2020,12,ENE/02/202ENE,FOCO DE SEMAFORO 9395297,,,2
2020,12,ENE/02/202ENE,GUARDA L.700,,,1
2020,12,ENE/02/202ENE,GUIADOR DE MANGUERA,,,1
2020,12,ENE/02/202ENE,MANGO REGONOMICO ROJO,,,2
2020,12,ENE/02/202ENE,MANGUERA DE 5/16,,,2
2020,12,ENE/02/202ENE,MANOMETRO DE TANQUE,,,1
2020,12,ENE/02/202ENE,NIVEL DE BURBUJA,,,1
2020,12,ENE/02/202ENE,PERNO,,,2
2020,12,ENE/02/202ENE,PERNO DE SOPORTE DE BRAZO,,,1
2020,12,ENE/02/202ENE,PERNO EXTERIOR DE COLUMNA DE TORNAMESA,,,2
2020,12,ENE/02/202ENE,PERNO M10X120,,,1
2020,12,ENE/02/202ENE,PERNO M6X16,,,6
2020,12,ENE/02/202ENE,PERNO M6X18,,,2
2020,12,ENE/02/202ENE,PERNO M6X20,,,4
2020,12,ENE/02/202ENE,PERNO M8X20,,,2
2020,12,ENE/02/202ENE,PERNO M8X25,,,3
2020,12,ENE/02/202ENE,PIN CILINDRO,,,1
2020,12,ENE/02/202ENE,PLATINA,,,4
2020,12,ENE/02/202ENE,PRISIONERO DE PIN,,,2
2020,12,ENE/02/202ENE,SEGURO,,,3
2020,12,ENE/02/202ENE,SEMAFORO / SEMAFORO  DE ADVERTENCIA,,,1
2020,12,ENE/02/202ENE,SWITCH FINAL DE CARRERA,,,4
2020,12,ENE/02/202ENE,TABLA CARGA HORIZONTAL 35/3S,,,1
2020,12,ENE/02/202ENE,TUERCA,,,5
2020,12,ENE/02/202ENE,TUERCA DE PERNO DE TORNAMESA,,,2
2020,12,ENE/02/202ENE,VALVULA CHECK CROSSOVER,,,1
2020,12,ENE/02/202ENE,VISOR DE ACEITE ,,,2
2020,12,ENE/02/202ENE,VOLANDA,,,1
2021,1,ENE,ABRAZADERA 7/16 PULG,,,1
2021,1,ENE,BATERIA RECARGABLE TIPO HETRONIC ALTERNATIVA,,,1
2021,1,ENE,BOMBA HIDRAULICA ACODADA 64 LTS,,,1
2021,1,ENE,CARGADOR DE BATERIA RECARGABLE HETRONIC,,,1
2021,1,ENE,ELECTROVALVULA,,,3
2021,1,ENE,FILTRO DE AIRE,,,3
2021,1,ENE,FILTRO DE PRESION,,,11
2021,1,ENE,FILTRO DE RETORNO,,,5
2021,1,ENE,KIT DE RETENES DE ESTABILIZADOR DELANTERO,,,1
2021,1,ENE,LENGÜETA DE GANCHO (D6),,,2
2021,1,ENE,LIMITADOR DE CARGA CLG-SL,,,1
2021,1,ENE,MANGUERA,,,4
2021,1,ENE,MANGUERA 7/16 PULG,,,1
2021,1,ENE,MANOMETRO,,,3
2021,1,ENE,MOTOREDUCTOR COMPLETO,,,1
2021,1,ENE,PERNO DE SOPORTE DE DESCANSO DE GRUA,,,1
2021,1,ENE,PERNO SOPORTE DE BRAZO,,,3
2021,1,ENE,SEGURO DE PIN,,,2
2021,1,ENE,SOPORTE DE CAÑERIAS,,,6
2021,1,ENE,SOPORTE DE CAÑERIAS DE PROLONGAS,,,4
2021,1,ENE,STICKER,,,2
2021,1,ENE,TOMA DE FUERZA PARA CAJA HINO,,,1
2021,1,ENE,TRANSDUCTOR DE PRESION,,,1
2021,1,ENE,TRANSDUCTOR DE PRESION 0-400 bar G1 / 4 4-20 Ma,,,1
2021,1,ENE,VALVULA 100 BARES,,,1
2021,1,ENE,VALVULA DE GATO DE APOYO DELANTERO,,,2
2021,1,ENE,VISOR DE ACEITE,,,1
2021,1,ENE,VISOR NIVEL DE ACEITE,,,1
2021,2,FEB,AJUSTE DE JEBE DE CONTROL REMOTO CON PERNO,,,14
2021,2,FEB,ALMOHADILLA,,,4
2021,2,FEB,ANTENA DE RECEPTOR,,,1
2021,2,FEB,BATERIAS SCANRECO,,,2
2021,2,FEB,BLOQUE DE DISTRIBUIDOR,,,1
2021,2,FEB,CABLE SERIAL P/N 47545,,,1
2021,2,FEB,CARGADOR DE BATERIAS SCANRECO TYPE 434,,,1
2021,2,FEB,CERTIFICACION SCANRECO AB,,,1
2021,2,FEB,CONECTOR,,,3
2021,2,FEB,CONTROL REMOTO SCANRECO RC400 24V - CU548 - 1071993,,,1
2021,2,FEB,CORREA DE CONTROL REMOTO ,,,1
2021,2,FEB,DIAGRAMA DE CONTROL SCANRECO,,,1
2021,2,FEB,DISPOSITIVO REGRESO VASTAGO,,,1
2021,2,FEB,FICHA TECNICA BLOQUE HIDRAULICO,,,1
2021,2,FEB,FILTER RETURN,,,1
2021,2,FEB,FILTRO DE AIRE,,,1
2021,2,FEB,FILTRO DE BLOQUE DE DISTRIBUIDOR TIPO CAMPANA,,,1
2021,2,FEB,FILTRO DE PRESION,,,1
2021,2,FEB,FILTRO DE RETORNO,,,3
2021,2,FEB,GUIA - LIMITADOR DE ANGULO,,,1
2021,2,FEB,LENGÜETA DE GANCHO DE CARGA (D6),,,1
2021,2,FEB,MANOMETRO,,,1
2021,2,FEB,MANUAL DE INSTALACION DE BLOQUE HIDRAULICO MULTIFUNCION MOD10,,,1
2021,2,FEB,MANUAL DE PROGRAMACION RC400,,,1
2021,2,FEB,MANUAL DE USUARIO SYSTEM RC400,,,1
2021,2,FEB,PERNO DE SOPORTE DE DESCANSO,,,1
2021,2,FEB,PERNO EXTERIOR DE COLUMNA DE TORNAMESA,,,48
2021,2,FEB,PERNO HEXAGONAL M22X150,,,3
2021,2,FEB,PERNOS,,,12
2021,2,FEB,RECEPTOR SCANRECO TMF BRO CU548 - 1037920,,,1
2021,2,FEB,SEGURO DE BLOQUE DE DISTRIBUIDOR,,,4
2021,2,FEB,SOPORTE DE CAÑERIAS,,,4
2021,2,FEB,STICKERS DE MANDO,,,1
2021,2,FEB,TUERCA DE PERNO DE TORNAMESA,,,48
2021,2,FEB,TUERCA PARA PERNO M22,,,3
2021,2,FEB,VALVULA 100 BARES,,,1
2021,2,FEB,VALVULA DE DISTRIBUIDOR ,,,1
2021,3,MAR,AJUSTE DE JEBE DE CONTROL REMOTO CON PERNO,,,14
2021,3,MAR,ANTENA DE RECEPTOR,,,3
2021,3,MAR,ARANDELA,,,2
2021,3,MAR,BATERIA ALTERNATIVA - HETRONIC,,,2
2021,3,MAR,BATERIAS SCANRECO,,,6
2021,3,MAR,BLOQUE DE DISTRIBUIDOR,,,1
2021,3,MAR,BOBINA DE 24V,,,1
2021,3,MAR,BOMBA HIDRAULICA BEZARES DE 110 LTS COD. 5041606 - 2004476011,,,1
2021,3,MAR,BOMBA HIDRAULICA OMFB DE 55 LTS - COD. 108-015-05545,,,1
2021,3,MAR,CABLE SERIAL CONTROL - GRUA,,,2
2021,3,MAR,CABLE SERIAL P/N 47545,,,1
2021,3,MAR,CAÑERIA,,,1
2021,3,MAR,CARGADOR DE BATERIAS SCANRECO,,,1
2021,3,MAR,CARGADOR DE BATERIAS SCANRECO TYPE 434,,,2
2021,3,MAR,CERTIFICACION SCANRECO AB,,,1
2021,3,MAR,CERTIFICADO DE GANCHO,,,2
2021,3,MAR,CERTIFICADO DE GARANTIA,,,2
2021,3,MAR,CILINDROS DE APOYO DELANTEROS,,,2
2021,3,MAR,CONECTOR,,,1
2021,3,MAR,CONTROL REMOTO SCANRECO - SERIE 990053,,,1
2021,3,MAR,CONTROL REMOTO SCANRECO RC400 - SERIAL CU550 - SERIE 1072203,,,1
2021,3,MAR,CONTROL REMOTO SCANRECO RC400 - SS111 - SERIE 830534,,,1
2021,3,MAR,CORREA DE CONTROL REMOTO,,,1
2021,3,MAR,CORREA DE CONTROL REMOTO - CINTURA,,,2
2021,3,MAR,CORREA DE CONTROL REMOTO - CUELLO,,,2
2021,3,MAR,DECLARACION DE CONFORMIDAD FABER-COM,,,1
2021,3,MAR,DECLARACION DE CONFORMIDAD SCANRECO,,,3
2021,3,MAR,DECLARACION DE INCORPORACION CUASI-MAQUINA,,,1
2021,3,MAR,DECLARACION DE INCORPORACION DE CUASI MAQUINA,,,2
2021,3,MAR,DECLARACION DE INSTALACION DEL SISTEMA DE RADIOCOMANDO,,,1
2021,3,MAR,DECLARACION DE INTALACION DE SITEMA HIDRAULICO,,,1
2021,3,MAR,DIAGRAMA DE CARGA 150 A 2 METROS,,,2
2021,3,MAR,DIAGRAMA DE CARGA 655 A 2 METROS,,,2
2021,3,MAR,DIAGRAMA DE CONTROL SCANRECO,,,3
2021,3,MAR,ENFRIADOR DE ACEITE 4400303 - SERIE 17958082/7,,,1
2021,3,MAR,ENFRIADOR DE ACEITE 89199117 SERIE 17117997/ 1,,,1
2021,3,MAR,ESTABILIZADOR POSTERIOR MAXISTAB 5 ELHA/S-P SERIE 58227/2020,,,2
2021,3,MAR,"FARO LED - SEMAFORO (VERDE, AMBAR Y ROJO)",,,1
2021,3,MAR,FARO LED - SEMAFORO NEGRO,,,1
2021,3,MAR,FICHA TECNICA BLOQUE HIDRAULICO,,,1
2021,3,MAR,FILTRO DE ACEITE,,,2
2021,3,MAR,FILTRO DE BLOQUE DE DISTRIBUIDOR - TIPO CAMPANA,,,1
2021,3,MAR,FILTRO DE PRESION,,,1
2021,3,MAR,"GANCHO DE CARGA DE 11,5 TN - SERIE F-VW",,,1
2021,3,MAR,GANCHO DE CARGA DE 22 TN - SERIE F-UM,,,1
2021,3,MAR,GANCHO DE CARGA DE 8 TN - SERIE F-TU,,,1
2021,3,MAR,GATOS DE APOYO DELANTERO,,,4
2021,3,MAR,GRUA HIDRAULICA ARTICULADA EFFER 150/3S -  SERIE 100027768,,,1
2021,3,MAR,GRUA HIDRAULICA ARTICULADA EFFER 655/8S - SERIE 100029446,,,1
2021,3,MAR,GUIA DE PROLONGA,,,1
2021,3,MAR,HOROMETRO,,,1
2021,3,MAR,HOROMETRO ,,,1
2021,3,MAR,JUEGO DE STICKERS,,,2
2021,3,MAR,LENGÜETA (D6) DE GANCHO DE CARGA,,,2
2021,3,MAR,LENGÜETA DE GANCHO DE CARGA (D7),,,1
2021,3,MAR,LENGÜETA DE GANCHO DE CARGA (D8),,,1
2021,3,MAR,LLAVE DE ENCENDIDO GENERAL,,,2
2021,3,MAR,LLAVE SELECTORA DE GRUA   ,,,1
2021,3,MAR,MANDO NEUMATICO DE ENCROCHE,,,1
2021,3,MAR,MANGO ERGONOMICO,,,1
2021,3,MAR,MANOMETRO,,,2
2021,3,MAR,MANUAL DATA MONITOR UNIT (DMU) 3000 PLUS,,,1
2021,3,MAR,MANUAL DE CONTROL REMOTO SCANRECO RC 400,,,1
2021,3,MAR,MANUAL DE CONTROL REMOTO SCANRECO RC400,,,1
2021,3,MAR,MANUAL DE INSTALACION DE BLOQUE HIDRAULICO MULTIFUNCION MOD10,,,1
2021,3,MAR,MANUAL DE OPERADOR,,,1
2021,3,MAR,MANUAL DE OPERADOR ,,,1
2021,3,MAR,MANUAL DE PIEZAS Y PARTES 150,,,1
2021,3,MAR,MANUAL DE PIEZAS Y PARTES 655,,,1
2021,3,MAR,MANUAL DE PROGRAMACION RC400,,,1
2021,3,MAR,MANUAL DE USUARIO - SYSTEM RC400,,,1
2021,3,MAR,NIVEL DE BURBUJA,,,4
2021,3,MAR,PALANCA DE MANDO EXTRA,,,9
2021,3,MAR,PARADA DE EMERGENCIA,,,2
2021,3,MAR,PARADA DE EMERGENCIA  ,,,1
2021,3,MAR,PARADA DE EMERGENCIA + DMU 3000,,,1
2021,3,MAR,PERNO DE SOPORTE DE DESCANSO,,,1
2021,3,MAR,PERNO EXAGONAL M22X150,,,15
2021,3,MAR,PIN DE GANCHO DE CARGA,,,2
2021,3,MAR,PIN MANUAL,,,2
2021,3,MAR,PLATOS CUADRADOS 500 X 500 X 60,,,4
2021,3,MAR,POLIN DE GANCHO,,,1
2021,3,MAR,RECEPTOR SCANRECO - SERIE 980425,,,1
2021,3,MAR,RECEPTOR SCANRECO RC400 - SS111 - SERIE 839504,,,1
2021,3,MAR,RECEPTOR SCANRECO SERIAL CU550 - SERIE 1037910,,,1
2021,3,MAR,SEGURO DE BLOQUE DE DISTRIBUIDOR,,,4
2021,3,MAR,SEGURO DE PIN DE GANCHO DE CARGA,,,4
2021,3,MAR,SEGURO PIN DE ESTABILIZADOR,,,2
2021,3,MAR,SENSOR DE ANGULO,,,1
2021,3,MAR,STICKERS DE MANDO,,,1
2021,3,MAR,TANQUE DE ACEITE,,,2
2021,3,MAR,TRANSDUCTOR,,,2
2021,3,MAR,VALVULA 170/380 BAR,,,1
2021,3,MAR,VALVULA DE DISTRIBUIDOR - COD. A5000020011-VH0618,,,1
2021,3,MAR,VISOR DE ACEITE,,,1
2021,3,MAR,VISOR DE ACEITE ,,,1
2021,4,ABR,ANTENA DE RECEPTOR,,,3
2021,4,ABR,BATERIA HETRONIC 3.6V / 1.2Ah,,,2
2021,4,ABR,BATERIA HETRONIC 3.6V/ 2.0 Ah,,,1
2021,4,ABR,BATERIAS SCANRECO ,,,5
2021,4,ABR,BOMBA HIDROCAR DE 108 LTS ACODADA - 201FX108DSE - 17012840,,,1
2021,4,ABR,BOMBA HIDROCAR DE 108 LTS ACODADA - 201FX108DSE - 17024974 ,,,1
2021,4,ABR,BOMBA PARKER DE 81 LTS ACODADA - 20392944 - 201706260928 ,,,1
2021,4,ABR,CABLE SERIAL CONTROL - GRUA,,,3
2021,4,ABR,CARGADOR DE BATERIA RECARGABLE HETRONIC,,,1
2021,4,ABR,CARGADOR DE BATERIAS SCANRECO TYPE,,,3
2021,4,ABR,"CARROCERIA.- LA: 6.30M, AN: 2.60M, AL: 0,60, SERIE: SI-2010175",,,1
2021,4,ABR,CERTIFICADO DE GARANTIA,,,3
2021,4,ABR,CONTROL REMOTO (HETRONIC),,,1
2021,4,ABR,CONTROL REMOTO SCANRECO RC400 - TMF CRH - AU536 - SERIE 1064522,,,1
2021,4,ABR,CONTROL REMOTO SCANRECO RC400 - TMF CRH - DU021 - SERIE 990052,,,1
2021,4,ABR,CORREA DE CONTROL REMOTO - CINTURA,,,3
2021,4,ABR,CORREA DE CONTROL REMOTO - CUELLO,,,3
2021,4,ABR,DECLARACION DE CONFORMIDAD SCANRECO,,,3
2021,4,ABR,DECLARACION DE INCORPORACION DE CUASI MAQUINA,,,3
2021,4,ABR,DECLARACION DE INSTALACION DEL SISTEMA DE RADIOCOMANDO,,,3
2021,4,ABR,DIAGRAMA DE CARGA 655 /8S,,,2
2021,4,ABR,DIAGRAMA DE CARGA 855 A 2 METROS,,,4
2021,4,ABR,DIAGRAMA DE CONTROL SCANRECO,,,5
2021,4,ABR,ELECTROVALVULA PRINCIPAL,,,1
2021,4,ABR,ENFRIADOR DE ACEITE 8919916 SERIE 17947493/ 8 - 2019,,,1
2021,4,ABR,ENFRIADOR DE ACEITE 8919916 SERIE 18400894/ 20,,,1
2021,4,ABR,ENFRIADOR DE ACEITE 8919916 SERIE 18458859/ 20,,,1
2021,4,ABR,ESTABILIZADOR POSTERIOR MAXISTAB 5 ELHA/S-P SERIE 58228 / 2020,,,1
2021,4,ABR,ESTABILIZADOR POSTERIOR MAXISTAB 5 EXHA/S-P SERIE 60493 / 2020,,,1
2021,4,ABR,ESTABILIZADOR POSTERIOR MAXISTAB 5 EXHA/S-P SERIE 60494 / 2020,,,1
2021,4,ABR,FARO LED DE ADVERTENCIA - SEMAFORO NEGRO AD00117_0,,,3
2021,4,ABR,GANCHO DE CARGA DE 16 TN - SERIE F-VX,,,1
2021,4,ABR,"GANCHO DE CARGA DE 31,5 TN - SERIE F-YK",,,2
2021,4,ABR,GATOS DE APOYO DELANTERO,,,6
2021,4,ABR,GRUA HIDRAULICA ARTICULADA EFFER 655 / 8S -  SERIE 100029539,,,1
2021,4,ABR,GRUA HIDRAULICA ARTICULADA EFFER 855 -  SERIE 100030298,,,1
2021,4,ABR,GRUA HIDRAULICA ARTICULADA EFFER 855 / 8S -  SERIE 100030367,,,1
2021,4,ABR,HOROMETRO 9394458,,,3
2021,4,ABR,KIT DE RETENES  ,,,1
2021,4,ABR,LLAVE ANTIVUELCO,,,3
2021,4,ABR,LLAVE ENCENDIDO GENERAL,,,4
2021,4,ABR,LLAVE SELECTORA GRUA - ESTABILIZADOR,,,4
2021,4,ABR,MANOMETRO 8919354,,,3
2021,4,ABR,MANUAL DATA MONITOR UNIT (DMU) 3000 PLUS,,,3
2021,4,ABR,MANUAL DE CONTROL REMOTO SCANRECO RC400,,,7
2021,4,ABR,MANUAL DE OPERADOR ,,,3
2021,4,ABR,MANUAL DE PIEZAS Y PARTES 655,,,1
2021,4,ABR,MANUAL DE PIEZAS Y PARTES 855,,,2
2021,4,ABR,NIVEL DE BURBUJA,,,6
2021,4,ABR,PALANCA DE MANDO EXTRA,,,12
2021,4,ABR,PARADA DE EMERGENCIA + DMU 3000,,,6
2021,4,ABR,PIN DE GANCHO DE CARGA,,,3
2021,4,ABR,PIN DE SUJECCION DE GATOS DE APOYO,,,6
2021,4,ABR,PLATO DE APOYO CUADRADO 500 X 500 X 60,,,4
2021,4,ABR,PORTA CONOS + PORTAEXTINTOR + CAJA DE HERRAMIENTAS,,,1
2021,4,ABR,PORTAPOSTES + ESCALERA + PORTALLANTAS,,,1
2021,4,ABR,PORTATACOS,,,2
2021,4,ABR,RECEPTOR SCANRECO RC400 - TMF CRH - AU353 - SERIE 1047216,,,2
2021,4,ABR,RECEPTOR SCANRECO RC400 - TMF CRH - AU536 - SERIE 1047272,,,1
2021,4,ABR,RECEPTOR SCANRECO RC400 - TMF CRH - DU021 - SERIE 980394,,,1
2021,4,ABR,SEGURO DE PIN DE ESTABILIZADOR,,,6
2021,4,ABR,SEGURO DE PIN DE GANCHO DE CARGA,,,6
2021,4,ABR,SELECTOR GRUA - ESTABILIZADOR,,,1
2021,4,ABR,TACOS METALICOS EN CUÑA,,,4
2021,4,ABR,TANQUE DE ACEITE,,,3
2021,4,ABR,VISOR DE ACEITE 1K90020,,,3
2021,4,ABR,VISOR DE TANQUE,,,1
2021,5,MAY,ACOPLE A MEDIDA,,,1
2021,5,MAY,AJUSTE DE JEBE DE CONTROL REMOTO CON PERNO,,,14
2021,5,MAY,ANTENA DE RECEPTOR,,,1
2021,5,MAY,ARANDELA,,,7
2021,5,MAY,BATERIA HETRONIC 3.6V/ 2.0 Ah,,,3
2021,5,MAY,BATERIAS SCANRECO,,,2
2021,5,MAY,BLOQUE DE DISTRIBUIDOR,,,1
2021,5,MAY,BOCINA DE NYLON,,,8
2021,5,MAY,CABLE SERIAL P/N 47545,,,1
2021,5,MAY,"CANASTILLA PARA 1 PERSONA, MARCA SITHEMSA",,,1
2021,5,MAY,CARCASA,,,1
2021,5,MAY,CARGADOR DE BATERIAS SCANRECO TYPE 434,,,1
2021,5,MAY,CERTIFICACION SCANRECO AB,,,1
2021,5,MAY,CONECTOR - CABLE,,,1
2021,5,MAY,CONECTOR - CAPA PROTECTORA,,,1
2021,5,MAY,CONTROL REMOTO SCANRECO RC400 - SERIAL CU547 - SERIE 1072236,,,1
2021,5,MAY,CORREA DE CONTROL REMOTO,,,1
2021,5,MAY,DECLARACION DE CONFORMIDAD FABER-COM,,,1
2021,5,MAY,DECLARACION DE CONFORMIDAD SCANRECO,,,1
2021,5,MAY,DIAGRAMA DE CONTROL SCANRECO,,,1
2021,5,MAY,FICHA TECNICA BLOQUE HIDRAULICO,,,1
2021,5,MAY,FILTER PRESSURE,,,1
2021,5,MAY,FILTRO DE AIRE,,,2
2021,5,MAY,FILTRO DE BLOQUE DE DISTRIBUIDOR - TIPO CAMPANA,,,1
2021,5,MAY,FILTRO DE PRESION,,,2
2021,5,MAY,FILTRO DE RETORNO,,,2
2021,5,MAY,HARNESS - CABLEADO,,,1
2021,5,MAY,JUEGO DE RETENES,,,2
2021,5,MAY,MANOMETRO,,,1
2021,5,MAY,MANUAL DE INSTALACION DE BLOQUE HIDRAULICO MULTIFUNCION MOD10,,,1
2021,5,MAY,MANUAL DE PROGRAMACION RC400,,,1
2021,5,MAY,MANUAL DE USUARIO - SYSTEM RC400,,,1
2021,5,MAY,PERNO,,,7
2021,5,MAY,PERNOS,,,1
2021,5,MAY,PIN,,,1
2021,5,MAY,PLACA DE NYLON,,,1
2021,5,MAY,RECEPTOR SCANRECO SERIAL CU547 - SERIE 1037957,,,1
2021,5,MAY,SEAL KIT DE EST. POSTERIOR,,,2
2021,5,MAY,SEGURO DE BLOQUE DE DISTRIBUIDOR,,,4
2021,5,MAY,SEGURO DE PIN,,,1
2021,5,MAY,SELECTOR ON/OFF,,,1
2021,5,MAY,STICKERS DE MANDO,,,1
2021,5,MAY,TUERCA,,,7
2021,5,MAY,VALVULA DE DISTRIBUIDOR - COD. A5000020011-VH0618,,,1
2021,5,MAY,VALVULA SOLENOIDE,,,1
2021,5,MAY,VISOR DE NIVEL,,,1
2021,6,JUN,CAÑERIA,,,1
2021,6,JUN,ELECTROVALVULA,,,1
2021,6,JUN,FILTRO DE AIRE,,,2
2021,6,JUN,FILTRO DE PRESION,,,2
2021,6,JUN,FILTRO DE RETORNO,,,4
2021,6,JUN,KIT DE ORING 1 X14,,,1
2021,6,JUN,"KIT DE ORING 1,5 X14",,,1
2021,6,JUN,LENGÜETA DE GANCHO,,,1
2021,6,JUN,MANOMETRO,,,1
2021,6,JUN,PERNO DE TORNAMESA,,,96
2021,6,JUN,PLATO DE APOYO 400X400X50,,,20
2021,6,JUN,SEAL KIT DE EST. POSTERIOR,,,2
2021,6,JUN,VALVULA DE BLOQUE PRINCIPAL,,,1
2021,7,JUL,ALMOHADILLAS,,,6
2021,7,JUL,ANTENA HETRONIC,,,1
2021,7,JUL,"BATERIA HETRONIC 3,6V / 2,0Ah",,,1
2021,7,JUL,BATERIA SCANRECO,,,1
2021,7,JUL,CAJA DE INTERFAZ O TARJETA,,,1
2021,7,JUL,CARGADOR SCANRECO,,,1
2021,7,JUL,DIAGRAMA DE CARGA,,,1
2021,7,JUL,FILTRO DE AIRE,,,2
2021,7,JUL,FILTRO DE PRESION,,,2
2021,7,JUL,FILTRO DE RETORNO,,,2
2021,7,JUL,GUIA LATERAL DE BRONCE,,,10
2021,7,JUL,JUEGO DE RETENES,,,3
2021,7,JUL,KIT DE RETENES,,,1
2021,7,JUL,"KIT DE TRANSFORMACION DE 7S A 8S, EFFER 855/7S",,,1
2021,7,JUL,LLAVE SELECTORA GRUA - ESTABILIZADOR,,,1
2021,7,JUL,MANGO ERGONOMICO,,,2
2021,7,JUL,MANOMETRO,,,1
2021,7,JUL,NIPLE HIDRAULICO,,,1
2021,7,JUL,PALANCA DE MANDO  ,,,2
2021,7,JUL,PERNOS,,,4
2021,7,JUL,RETENES DE BASCULANTE,,,1
2021,7,JUL,SEGURO DE PIN,,,1
2021,7,JUL,SENSOR DE ANGULO,,,1
2021,7,JUL,SENSOR FINAL DE CARRERA,,,3
2021,7,JUL,SOPORTE,,,1
2021,7,JUL,SOPORTE DE ABRAZADERAS,,,2
2021,7,JUL,TABLA DE CARGA,,,2
2021,7,JUL,TUERCA DE PALANCA,,,2
2021,7,JUL,TUERCA M22,,,48
2021,7,JUL,VENTILADOR ELECTRICO,,,1
2021,7,JUL,VISOR INDICADOR DE ACEITE,,,1
2021,8,AGO,BOMBA HIDRAULICA ACODADA DE 110 LITROS,,,1
2021,8,AGO,CONTRATUERCA,,,2
2021,8,AGO,DIAGRAMA DE CARGA HORIZONTAL,,,2
2021,8,AGO,FILTRO DE PRESION,,,1
2021,8,AGO,FILTRO DE RETORNO,,,1
2021,8,AGO,GRAPA SEGURO DE SOPORTE DE PISTON,,,5
2021,8,AGO,GUIA BLOCK 1ER CAJON,,,2
2021,8,AGO,GUIA BLOCK 2DO CAJON,,,2
2021,8,AGO,GUIAS DE PROLONGAS,,,4
2021,8,AGO,GUIAS LATERALES DE PROLONGAS,,,8
2021,8,AGO,"LENGÜETA DE GANCHO DE CARGA 11,5 TN",,,1
2021,8,AGO,SOPORTE DE JEBE DE DESCANSO DE GRUA,,,1
2021,8,AGO,STICKER MANDOS DE ESTABILIZACION,,,2
2021,8,AGO,STICKER SELECTOR DE ACTIVACION,,,2
2021,8,AGO,SWIVEL ELECTRICO,,,1
2021,8,AGO,VALVULA DE EXTENSION,,,1
2021,8,AGO,VISOR INDICADOR DE ACEITE,,,1
2021,9,SET,ALMOHADILLA,,,4
2021,9,SET,CARTUCHO DE FILTRO,,,1
2021,9,SET,DIAGRAMA 855 / 9S - VERTICAL,,,3
2021,9,SET,DISPOSITIVO REGRESO VASTAGO,,,1
2021,9,SET,FILTRO DE AIRE,,,1
2021,9,SET,FILTRO DE PRESION,,,1
2021,9,SET,FILTRO DE RETORNO,,,1
2021,9,SET,PERNOS,,,8
2021,9,SET,PORTAFILTRO - TAPA DE TANQUE,,,1
2021,10,OCT,ANTENA DE RECEPTOR,,,1
2021,10,OCT,BATERIA SCANRECO,,,1
2021,10,OCT,BATERIAS SCANRECO ,,,2
2021,10,OCT,BOMBA INTERPUMP DE 108 LTS ACODADA - 201FX108DSE - 21092147,,,1
2021,10,OCT,CABLE SERIAL CONTROL - GRUA,,,1
2021,10,OCT,CAJA DE HERRAMIENTAS,,,1
2021,10,OCT,CARGADOR DE BATERIAS SCANRECO TYPE,,,1
2021,10,OCT,CARGADOR SCANRECO,,,1
2021,10,OCT,"CARROCERIA METALICA CON BARANDAS REBATIBLES.- LA: 6.30M, AN: 2.60M, AL: 0,60, SERIE: SI-2108178",,,1
2021,10,OCT,CERTIFICADO DE GANCHO,,,1
2021,10,OCT,CERTIFICADO DE GARANTIA,,,1
2021,10,OCT,CINTAS REFLECTIVAS LATERALES Y POSTERIORES,,,12
2021,10,OCT,CONTRATUERCA,,,8
2021,10,OCT,CONTROL REMOTO SCANRECO RC400 - TMF CRH - TV046 - SERIE 1066889,,,1
2021,10,OCT,CORREA DE CONTROL REMOTO - CINTURA,,,1
2021,10,OCT,CORREA DE CONTROL REMOTO - CUELLO,,,1
2021,10,OCT,DECLARACION DE CONFORMIDAD SCANRECO,,,1
2021,10,OCT,DECLARACION DE INCORPORACION DE CUASI MAQUINA,,,1
2021,10,OCT,DECLARACION DE INSTALACION DEL SISTEMA DE RADIOCOMANDO,,,1
2021,10,OCT,DIAGRAMA DE CARGA 855 A 2 METROS,,,2
2021,10,OCT,DIAGRAMA DE CONTROL SCANRECO,,,2
2021,10,OCT,ENFRIADOR DE ACEITE 8919916 SERIE 18674476/ 10,,,1
2021,10,OCT,ESCALERA,,,1
